scenario,method,snr_db,omega_rad_per_frame,median_abs_error_rad,rmse_rad,p90_abs_error_rad,sign_error_rate,quality_mean,quality_median
clutter_leak,circular_sign_wls,-12.0,1.35,1.1569547653198242,1.3605554103851318,2.351574420928955,0.3427734375,0.37431249022483826,0.19740286469459534
clutter_leak,kasai,-6.0,0.35,0.26669758558273315,0.5451701283454895,0.8090758919715881,0.25,0.49628984928131104,0.5561174154281616
clutter_leak,wls_origin,-6.0,0.35,0.0920523852109909,0.20815308392047882,0.21394455432891846,0.0205078125,0.49628984928131104,0.5561174154281616
clutter_leak,wls_free,-6.0,0.35,0.11965318024158478,0.27870896458625793,0.3288506269454956,0.0712890625,0.49628984928131104,0.5561174154281616
clutter_leak,huber_wls,-6.0,0.35,0.09053078293800354,0.20666031539440155,0.20868894457817078,0.021484375,0.49628984928131104,0.5561174154281616
clutter_leak,leave_one_out,-6.0,0.35,0.09429061412811279,0.20981237292289734,0.2180144190788269,0.021484375,0.49628984928131104,0.5561174154281616
clutter_leak,circular_grid,-6.0,0.35,0.08820059895515442,0.3861754536628723,0.21910028159618378,0.025390625,0.49628984928131104,0.5561174154281616
clutter_leak,circular_refined,-6.0,0.35,0.09228090941905975,0.38609617948532104,0.21823418140411377,0.0263671875,0.49628984928131104,0.5561174154281616
clutter_leak,circular_sign_wls,-6.0,0.35,0.0921332985162735,0.19724813103675842,0.21731559932231903,0.025390625,0.49628984928131104,0.5561174154281616
clutter_leak,kasai,-6.0,0.8,0.33281272649765015,0.5831063389778137,0.9005612134933472,0.0966796875,0.6487594246864319,0.8254011273384094
clutter_leak,wls_origin,-6.0,0.8,0.08822143077850342,0.48449569940567017,0.8222474455833435,0.115234375,0.6487594246864319,0.8254011273384094
clutter_leak,wls_free,-6.0,0.8,0.20737338066101074,0.6764105558395386,1.2465914487838745,0.2099609375,0.6487594246864319,0.8254011273384094
clutter_leak,huber_wls,-6.0,0.8,0.09455561637878418,0.4753229022026062,0.8018515110015869,0.099609375,0.6487594246864319,0.8254011273384094
clutter_leak,leave_one_out,-6.0,0.8,0.11076614260673523,0.4769330620765686,0.8277309536933899,0.1083984375,0.6487594246864319,0.8254011273384094
clutter_leak,circular_grid,-6.0,0.8,0.0844150185585022,0.6760232448577881,0.8645772337913513,0.09765625,0.6487594246864319,0.8254011273384094
clutter_leak,circular_refined,-6.0,0.8,0.08161601424217224,0.6779288053512573,0.8651029467582703,0.1044921875,0.6487594246864319,0.8254011273384094
clutter_leak,circular_sign_wls,-6.0,0.8,0.0925983190536499,0.4909525513648987,0.7999197244644165,0.09765625,0.6487594246864319,0.8254011273384094
clutter_leak,kasai,-6.0,1.35,0.43538275361061096,0.7399134039878845,1.1589019298553467,0.060546875,0.6315152049064636,0.9327651262283325
clutter_leak,wls_origin,-6.0,1.35,0.074107825756073,0.8551589846611023,1.4121577739715576,0.1767578125,0.6315152049064636,0.9327651262283325
clutter_leak,wls_free,-6.0,1.35,0.18674135208129883,0.9533135890960693,1.649606466293335,0.2744140625,0.6315152049064636,0.9327651262283325
clutter_leak,huber_wls,-6.0,1.35,0.07228922843933105,0.8554501533508301,1.4051501750946045,0.171875,0.6315152049064636,0.9327651262283325
clutter_leak,leave_one_out,-6.0,1.35,0.08009994029998779,0.8544801473617554,1.4022889137268066,0.1572265625,0.6315152049064636,0.9327651262283325
clutter_leak,circular_grid,-6.0,1.35,0.05499005317687988,0.710144579410553,1.3412734270095825,0.0859375,0.6315152049064636,0.9327651262283325
clutter_leak,circular_refined,-6.0,1.35,0.056220173835754395,0.7110611200332642,1.3464092016220093,0.0888671875,0.6315152049064636,0.9327651262283325
clutter_leak,circular_sign_wls,-6.0,1.35,0.07417339086532593,0.8243429064750671,1.3443567752838135,0.0859375,0.6315152049064636,0.9327651262283325
clutter_leak,kasai,0.0,0.35,0.10127768665552139,0.1381007432937622,0.21621662378311157,0.0087890625,0.927716851234436,0.9504363536834717
clutter_leak,wls_origin,0.0,0.35,0.08288490772247314,0.09140054881572723,0.12726013362407684,0.0,0.927716851234436,0.9504363536834717
clutter_leak,wls_free,0.0,0.35,0.07850995659828186,0.09393810480833054,0.14108043909072876,0.0,0.927716851234436,0.9504363536834717
clutter_leak,huber_wls,0.0,0.35,0.08288490772247314,0.09140054881572723,0.12726013362407684,0.0,0.927716851234436,0.9504363536834717
clutter_leak,leave_one_out,0.0,0.35,0.08254444599151611,0.09211739897727966,0.1306605339050293,0.0,0.927716851234436,0.9504363536834717
clutter_leak,circular_grid,0.0,0.35,0.07947397977113724,0.0914580225944519,0.1231071949005127,0.0,0.927716851234436,0.9504363536834717
clutter_leak,circular_refined,0.0,0.35,0.08288490772247314,0.09140054881572723,0.12726011872291565,0.0,0.927716851234436,0.9504363536834717
clutter_leak,circular_sign_wls,0.0,0.35,0.08288490772247314,0.09140054881572723,0.12726013362407684,0.0,0.927716851234436,0.9504363536834717
clutter_leak,kasai,0.0,0.8,0.2173765003681183,0.2540484070777893,0.38148558139801025,0.0,0.9016668796539307,0.9388065934181213
clutter_leak,wls_origin,0.0,0.8,0.027145296335220337,0.12416606396436691,0.07943796366453171,0.0,0.9016668796539307,0.9388065934181213
clutter_leak,wls_free,0.0,0.8,0.12465816736221313,0.2275620996952057,0.2482224404811859,0.0283203125,0.9016668796539307,0.9388065934181213
clutter_leak,huber_wls,0.0,0.8,0.031065165996551514,0.11082234233617783,0.11426408588886261,0.0,0.9016668796539307,0.9388065934181213
clutter_leak,leave_one_out,0.0,0.8,0.06692937016487122,0.1362478882074356,0.21690426766872406,0.0,0.9016668796539307,0.9388065934181213
clutter_leak,circular_grid,0.0,0.8,0.03205513954162598,0.10215277969837189,0.09314167499542236,0.0,0.9016668796539307,0.9388065934181213
clutter_leak,circular_refined,0.0,0.8,0.027035444974899292,0.1036805659532547,0.07751975953578949,0.0,0.9016668796539307,0.9388065934181213
clutter_leak,circular_sign_wls,0.0,0.8,0.027145296335220337,0.12416606396436691,0.07943796366453171,0.0,0.9016668796539307,0.9388065934181213
clutter_leak,kasai,0.0,1.35,0.35099583864212036,0.3991289734840393,0.5829401016235352,0.0,0.9140491485595703,0.9804953336715698
clutter_leak,wls_origin,0.0,1.35,0.01864522695541382,0.3469216227531433,0.04900549724698067,0.0205078125,0.9140491485595703,0.9804953336715698
clutter_leak,wls_free,0.0,1.35,0.10134744644165039,0.41088783740997314,0.18761882185935974,0.06640625,0.9140491485595703,0.9804953336715698
clutter_leak,huber_wls,0.0,1.35,0.018482685089111328,0.3469318747520447,0.04816378280520439,0.025390625,0.9140491485595703,0.9804953336715698
clutter_leak,leave_one_out,0.0,1.35,0.015568375587463379,0.3355766534805298,0.05054532364010811,0.001953125,0.9140491485595703,0.9804953336715698
clutter_leak,circular_grid,0.0,1.35,0.02008342742919922,0.14718377590179443,0.03753674030303955,0.001953125,0.9140491485595703,0.9804953336715698
clutter_leak,circular_refined,0.0,1.35,0.017968593165278435,0.14694315195083618,0.04049647971987724,0.001953125,0.9140491485595703,0.9804953336715698
clutter_leak,circular_sign_wls,0.0,1.35,0.01864522695541382,0.34427177906036377,0.04900549724698067,0.001953125,0.9140491485595703,0.9804953336715698
clutter_leak,kasai,6.0,0.35,0.09003998339176178,0.09439342468976974,0.12618522346019745,0.0,0.9949061870574951,0.9959372878074646
clutter_leak,wls_origin,6.0,0.35,0.08340172469615936,0.08476147055625916,0.10276172310113907,0.0,0.9949061870574951,0.9959372878074646
clutter_leak,wls_free,6.0,0.35,0.07684354484081268,0.07930554449558258,0.09983550012111664,0.0,0.9949061870574951,0.9959372878074646
clutter_leak,huber_wls,6.0,0.35,0.08340172469615936,0.08476147055625916,0.10276172310113907,0.0,0.9949061870574951,0.9959372878074646
clutter_leak,leave_one_out,6.0,0.35,0.08406050503253937,0.08510877937078476,0.10319077968597412,0.0,0.9949061870574951,0.9959372878074646
clutter_leak,circular_grid,6.0,0.35,0.07947397977113724,0.08479670435190201,0.10565389692783356,0.0,0.9949061870574951,0.9959372878074646
clutter_leak,circular_refined,6.0,0.35,0.08340173959732056,0.08476147055625916,0.10276176035404205,0.0,0.9949061870574951,0.9959372878074646
clutter_leak,circular_sign_wls,6.0,0.35,0.08340172469615936,0.08476147055625916,0.10276172310113907,0.0,0.9949061870574951,0.9959372878074646
clutter_leak,kasai,6.0,0.8,0.2157183289527893,0.22034043073654175,0.27142226696014404,0.0,0.9426879286766052,0.9457294940948486
clutter_leak,wls_origin,6.0,0.8,0.02392086386680603,0.029315771535038948,0.045459043234586716,0.0,0.9426879286766052,0.9457294940948486
clutter_leak,wls_free,6.0,0.8,0.12579035758972168,0.13072362542152405,0.16518263518810272,0.0,0.9426879286766052,0.9457294940948486
clutter_leak,huber_wls,6.0,0.8,0.024225890636444092,0.033094797283411026,0.04704154282808304,0.0,0.9426879286766052,0.9457294940948486
clutter_leak,leave_one_out,6.0,0.8,0.08886843919754028,0.09600262343883514,0.14650382101535797,0.0,0.9426879286766052,0.9457294940948486
clutter_leak,circular_grid,6.0,0.8,0.02332848310470581,0.03183186426758766,0.04950845241546631,0.0,0.9426879286766052,0.9457294940948486
clutter_leak,circular_refined,6.0,0.8,0.023920804262161255,0.0293157659471035,0.0454590804874897,0.0,0.9426879286766052,0.9457294940948486
clutter_leak,circular_sign_wls,6.0,0.8,0.02392086386680603,0.029315771535038948,0.045459043234586716,0.0,0.9426879286766052,0.9457294940948486
clutter_leak,kasai,6.0,1.35,0.3552398085594177,0.3614884614944458,0.44083690643310547,0.0,0.9807296991348267,0.9826624393463135
clutter_leak,wls_origin,6.0,1.35,0.015047252178192139,0.04507020488381386,0.023705434054136276,0.0,0.9807296991348267,0.9826624393463135
clutter_leak,wls_free,6.0,1.35,0.09961628913879395,0.11363844573497772,0.1265496462583542,0.0009765625,0.9807296991348267,0.9826624393463135
clutter_leak,huber_wls,6.0,1.35,0.01505500078201294,0.045008543878793716,0.023705434054136276,0.0,0.9807296991348267,0.9826624393463135
clutter_leak,leave_one_out,6.0,1.35,0.010201573371887207,0.04203282669186592,0.018287574872374535,0.0,0.9807296991348267,0.9826624393463135
clutter_leak,circular_grid,6.0,1.35,0.011356830596923828,0.016755733639001846,0.02008342742919922,0.0,0.9807296991348267,0.9826624393463135
clutter_leak,circular_refined,6.0,1.35,0.015047311782836914,0.016534971073269844,0.023705434054136276,0.0,0.9807296991348267,0.9826624393463135
clutter_leak,circular_sign_wls,6.0,1.35,0.015047252178192139,0.04507020488381386,0.023705434054136276,0.0,0.9807296991348267,0.9826624393463135
clutter_leak,kasai,12.0,0.35,0.09140023589134216,0.09188263863325119,0.10317808389663696,0.0,0.9985202550888062,0.998731255531311
clutter_leak,wls_origin,12.0,0.35,0.08372296392917633,0.08384522795677185,0.09211848676204681,0.0,0.9985202550888062,0.998731255531311
clutter_leak,wls_free,12.0,0.35,0.07718661427497864,0.0776069238781929,0.08712867647409439,0.0,0.9985202550888062,0.998731255531311
clutter_leak,huber_wls,12.0,0.35,0.08372296392917633,0.08384522795677185,0.09211848676204681,0.0,0.9985202550888062,0.998731255531311
clutter_leak,leave_one_out,12.0,0.35,0.08491891622543335,0.08505517989397049,0.09371642768383026,0.0,0.9985202550888062,0.998731255531311
clutter_leak,circular_grid,12.0,0.35,0.07947397977113724,0.0838022455573082,0.08820059895515442,0.0,0.9985202550888062,0.998731255531311
clutter_leak,circular_refined,12.0,0.35,0.08372293412685394,0.08384522795677185,0.0921185091137886,0.0,0.9985202550888062,0.998731255531311
clutter_leak,circular_sign_wls,12.0,0.35,0.08372296392917633,0.08384522795677185,0.09211848676204681,0.0,0.9985202550888062,0.998731255531311
clutter_leak,kasai,12.0,0.8,0.21897241473197937,0.22012393176555634,0.24242353439331055,0.0,0.9436215162277222,0.9447728991508484
clutter_leak,wls_origin,12.0,0.8,0.02506566047668457,0.027476724237203598,0.040048323571681976,0.0,0.9436215162277222,0.9447728991508484
clutter_leak,wls_free,12.0,0.8,0.12732818722724915,0.12925130128860474,0.14805254340171814,0.0,0.9436215162277222,0.9447728991508484
clutter_leak,huber_wls,12.0,0.8,0.02506566047668457,0.02756771817803383,0.040048323571681976,0.0,0.9436215162277222,0.9447728991508484
clutter_leak,leave_one_out,12.0,0.8,0.10224997997283936,0.08784209936857224,0.13042187690734863,0.0,0.9436215162277222,0.9447728991508484
clutter_leak,circular_grid,12.0,0.8,0.02332848310470581,0.028927350416779518,0.04078179970383644,0.0,0.9436215162277222,0.9447728991508484
clutter_leak,circular_refined,12.0,0.8,0.025065600872039795,0.02747672237455845,0.040048323571681976,0.0,0.9436215162277222,0.9447728991508484
clutter_leak,circular_sign_wls,12.0,0.8,0.02506566047668457,0.027476724237203598,0.040048323571681976,0.0,0.9436215162277222,0.9447728991508484
clutter_leak,kasai,12.0,1.35,0.3515959680080414,0.3537953794002533,0.3910234272480011,0.0,0.9826557636260986,0.982910692691803
clutter_leak,wls_origin,12.0,1.35,0.01521921157836914,0.015282069332897663,0.01870950497686863,0.0,0.9826557636260986,0.982910692691803
clutter_leak,wls_free,12.0,1.35,0.0996406078338623,0.10022277384996414,0.11100441217422485,0.0,0.9826557636260986,0.982910692691803
clutter_leak,huber_wls,12.0,1.35,0.01521921157836914,0.015282069332897663,0.01870950497686863,0.0,0.9826557636260986,0.982910692691803
clutter_leak,leave_one_out,12.0,1.35,0.010424554347991943,0.01096299383789301,0.014386367984116077,0.0,0.9826557636260986,0.982910692691803
clutter_leak,circular_grid,12.0,1.35,0.011356830596923828,0.015457036904990673,0.02008342742919922,0.0,0.9826557636260986,0.982910692691803
clutter_leak,circular_refined,12.0,1.35,0.01521921157836914,0.01528209913522005,0.0187093373388052,0.0,0.9826557636260986,0.982910692691803
clutter_leak,circular_sign_wls,12.0,1.35,0.01521921157836914,0.015282069332897663,0.01870950497686863,0.0,0.9826557636260986,0.982910692691803
two_component,kasai,-12.0,0.35,0.8646135330200195,1.4018365144729614,2.500945806503296,0.431640625,0.34501731395721436,0.29485082626342773
two_component,wls_origin,-12.0,0.35,0.25249120593070984,0.7875500917434692,1.4736067056655884,0.3310546875,0.34501731395721436,0.29485082626342773
two_component,wls_free,-12.0,0.35,0.45593971014022827,0.8622688055038452,1.5608891248703003,0.3974609375,0.34501731395721436,0.29485082626342773
two_component,huber_wls,-12.0,0.35,0.25480183959007263,0.8071833252906799,1.481239676475525,0.3271484375,0.34501731395721436,0.29485082626342773
two_component,leave_one_out,-12.0,0.35,0.2684236764907837,0.8144991397857666,1.478888750076294,0.3291015625,0.34501731395721436,0.29485082626342773
two_component,circular_grid,-12.0,0.35,0.667588472366333,1.4697778224945068,2.651216506958008,0.341796875,0.34501731395721436,0.29485082626342773
two_component,circular_refined,-12.0,0.35,0.6751266121864319,1.4700266122817993,2.6514039039611816,0.3427734375,0.34501731395721436,0.29485082626342773
two_component,circular_sign_wls,-12.0,0.35,0.3029016852378845,0.7786385416984558,1.461737871170044,0.341796875,0.34501731395721436,0.29485082626342773
two_component,kasai,-12.0,0.8,0.9422555565834045,1.447770595550537,2.583293914794922,0.390625,0.45182615518569946,0.47501057386398315
two_component,wls_origin,-12.0,0.8,0.531027615070343,1.0437841415405273,1.67644464969635,0.416015625,0.45182615518569946,0.47501057386398315
two_component,wls_free,-12.0,0.8,0.6311869621276855,1.1147949695587158,1.8413667678833008,0.4140625,0.45182615518569946,0.47501057386398315
two_component,huber_wls,-12.0,0.8,0.5349295139312744,1.0479626655578613,1.6702593564987183,0.4189453125,0.45182615518569946,0.47501057386398315
two_component,leave_one_out,-12.0,0.8,0.5331939458847046,1.051395058631897,1.6895012855529785,0.4150390625,0.45182615518569946,0.47501057386398315
two_component,circular_grid,-12.0,0.8,1.018166184425354,1.4982318878173828,2.6644785404205322,0.388671875,0.45182615518569946,0.47501057386398315
two_component,circular_refined,-12.0,0.8,0.9990081787109375,1.4991300106048584,2.680694580078125,0.38671875,0.45182615518569946,0.47501057386398315
two_component,circular_sign_wls,-12.0,0.8,0.4632614850997925,1.0320093631744385,1.7060819864273071,0.388671875,0.45182615518569946,0.47501057386398315
two_component,kasai,-12.0,1.35,0.9983329772949219,1.4511818885803223,2.4978418350219727,0.3173828125,0.4173210859298706,0.3683907687664032
two_component,wls_origin,-12.0,1.35,0.9481143951416016,1.3783925771713257,2.298340082168579,0.388671875,0.4173210859298706,0.3683907687664032
two_component,wls_free,-12.0,1.35,1.09470534324646,1.4714709520339966,2.4411585330963135,0.4140625,0.4173210859298706,0.3683907687664032
two_component,huber_wls,-12.0,1.35,1.020488977432251,1.3808223009109497,2.3101415634155273,0.3857421875,0.4173210859298706,0.3683907687664032
two_component,leave_one_out,-12.0,1.35,1.0274693965911865,1.3787065744400024,2.318607807159424,0.3779296875,0.4173210859298706,0.3683907687664032
two_component,circular_grid,-12.0,1.35,1.0995573997497559,1.5521856546401978,2.6055970191955566,0.376953125,0.4173210859298706,0.3683907687664032
two_component,circular_refined,-12.0,1.35,1.0960839986801147,1.5512012243270874,2.6083779335021973,0.3759765625,0.4173210859298706,0.3683907687664032
two_component,circular_sign_wls,-12.0,1.35,1.0041441917419434,1.3955596685409546,2.3401758670806885,0.376953125,0.4173210859298706,0.3683907687664032
two_component,kasai,-6.0,0.35,0.2601568102836609,0.5287009477615356,0.7704225182533264,0.2373046875,0.5394161939620972,0.6222400665283203
two_component,wls_origin,-6.0,0.35,0.060717299580574036,0.26744940876960754,0.27528440952301025,0.0712890625,0.5394161939620972,0.6222400665283203
two_component,wls_free,-6.0,0.35,0.1065177321434021,0.3656519949436188,0.4210280776023865,0.111328125,0.5394161939620972,0.6222400665283203
two_component,huber_wls,-6.0,0.35,0.061109140515327454,0.2658999264240265,0.27296748757362366,0.064453125,0.5394161939620972,0.6222400665283203
two_component,leave_one_out,-6.0,0.35,0.06543281674385071,0.2699184715747833,0.2617669403553009,0.0634765625,0.5394161939620972,0.6222400665283203
two_component,circular_grid,-6.0,0.35,0.06202065944671631,0.4186638295650482,0.25344640016555786,0.048828125,0.5394161939620972,0.6222400665283203
two_component,circular_refined,-6.0,0.35,0.06014512479305267,0.4201014041900635,0.2528190612792969,0.05078125,0.5394161939620972,0.6222400665283203
two_component,circular_sign_wls,-6.0,0.35,0.06060582399368286,0.22823147475719452,0.2610664367675781,0.048828125,0.5394161939620972,0.6222400665283203
two_component,kasai,-6.0,0.8,0.3181036114692688,0.6105449199676514,0.9102236032485962,0.109375,0.8198629021644592,0.8993959426879883
two_component,wls_origin,-6.0,0.8,0.04179009795188904,0.44758471846580505,0.6656809449195862,0.0966796875,0.8198629021644592,0.8993959426879883
two_component,wls_free,-6.0,0.8,0.10744243860244751,0.5016493201255798,0.6037933826446533,0.0947265625,0.8198629021644592,0.8993959426879883
two_component,huber_wls,-6.0,0.8,0.04160487651824951,0.4483899772167206,0.6964775919914246,0.0966796875,0.8198629021644592,0.8993959426879883
two_component,leave_one_out,-6.0,0.8,0.04710701107978821,0.44889068603515625,0.6282545924186707,0.0986328125,0.8198629021644592,0.8993959426879883
two_component,circular_grid,-6.0,0.8,0.037758052349090576,0.45352184772491455,0.17476637661457062,0.0537109375,0.8198629021644592,0.8993959426879883
two_component,circular_refined,-6.0,0.8,0.04053741693496704,0.4550425708293915,0.16426971554756165,0.0537109375,0.8198629021644592,0.8993959426879883
two_component,circular_sign_wls,-6.0,0.8,0.04150468111038208,0.3556433916091919,0.1934662163257599,0.0537109375,0.8198629021644592,0.8993959426879883
two_component,kasai,-6.0,1.35,0.3784675896167755,0.740480899810791,1.201149582862854,0.06640625,0.7818609476089478,0.9536329507827759
two_component,wls_origin,-6.0,1.35,0.05035775899887085,0.6519843339920044,1.4121304750442505,0.109375,0.7818609476089478,0.9536329507827759
two_component,wls_free,-6.0,1.35,0.12646818161010742,0.6785420775413513,1.2949720621109009,0.0908203125,0.7818609476089478,0.9536329507827759
two_component,huber_wls,-6.0,1.35,0.05143463611602783,0.6520667672157288,1.3598692417144775,0.1015625,0.7818609476089478,0.9536329507827759
two_component,leave_one_out,-6.0,1.35,0.0585249662399292,0.6476399898529053,1.3410271406173706,0.09765625,0.7818609476089478,0.9536329507827759
two_component,circular_grid,-6.0,1.35,0.04626334086060524,0.6197842955589294,0.21449610590934753,0.064453125,0.7818609476089478,0.9536329507827759
two_component,circular_refined,-6.0,1.35,0.045040130615234375,0.620662271976471,0.20440427958965302,0.064453125,0.7818609476089478,0.9536329507827759
two_component,circular_sign_wls,-6.0,1.35,0.05057501792907715,0.627144992351532,1.1348583698272705,0.064453125,0.7818609476089478,0.9536329507827759
two_component,kasai,0.0,0.35,0.10490439832210541,0.14187519252300262,0.22382311522960663,0.005859375,0.9246612191200256,0.9423727989196777
two_component,wls_origin,0.0,0.35,0.041613027453422546,0.05740772560238838,0.08891093730926514,0.0,0.9246612191200256,0.9423727989196777
two_component,wls_free,0.0,0.35,0.02681882679462433,0.04879928380250931,0.07749585807323456,0.0,0.9246612191200256,0.9423727989196777
two_component,huber_wls,0.0,0.35,0.041613027453422546,0.05745306611061096,0.08891093730926514,0.0,0.9246612191200256,0.9423727989196777
two_component,leave_one_out,0.0,0.35,0.04460814595222473,0.06666601449251175,0.1096951887011528,0.0,0.9246612191200256,0.9423727989196777
two_component,circular_grid,0.0,0.35,0.044567376375198364,0.05756836012005806,0.08820059895515442,0.0,0.9246612191200256,0.9423727989196777
two_component,circular_refined,0.0,0.35,0.04161307215690613,0.05740772560238838,0.08891093730926514,0.0,0.9246612191200256,0.9423727989196777
two_component,circular_sign_wls,0.0,0.35,0.041613027453422546,0.05740772560238838,0.08891093730926514,0.0,0.9246612191200256,0.9423727989196777
two_component,kasai,0.0,0.8,0.18274158239364624,0.22591683268547058,0.35252317786216736,0.0,0.9783229827880859,0.983251690864563
two_component,wls_origin,0.0,0.8,0.01178056001663208,0.018257986754179,0.02912309020757675,0.0,0.9783229827880859,0.983251690864563
two_component,wls_free,0.0,0.8,0.0490720272064209,0.06221243366599083,0.09783350676298141,0.0,0.9783229827880859,0.983251690864563
two_component,huber_wls,0.0,0.8,0.011790454387664795,0.01827285997569561,0.02912309020757675,0.0,0.9783229827880859,0.983251690864563
two_component,leave_one_out,0.0,0.8,0.013938426971435547,0.022453535348176956,0.03728702664375305,0.0,0.9783229827880859,0.983251690864563
two_component,circular_grid,0.0,0.8,0.011578082107007504,0.018396934494376183,0.02903139777481556,0.0,0.9783229827880859,0.983251690864563
two_component,circular_refined,0.0,0.8,0.011780530214309692,0.018257986754179,0.029123108834028244,0.0,0.9783229827880859,0.983251690864563
two_component,circular_sign_wls,0.0,0.8,0.01178056001663208,0.018257986754179,0.02912309020757675,0.0,0.9783229827880859,0.983251690864563
two_component,kasai,0.0,1.35,0.18693029880523682,0.2614225149154663,0.4123122990131378,0.0009765625,0.9880726337432861,0.9918301701545715
two_component,wls_origin,0.0,1.35,0.014724552631378174,0.10273338854312897,0.03709025681018829,0.001953125,0.9880726337432861,0.9918301701545715
two_component,wls_free,0.0,1.35,0.04575216770172119,0.12452361732721329,0.10314609855413437,0.001953125,0.9880726337432861,0.9918301701545715
two_component,huber_wls,0.0,1.35,0.01472485065460205,0.10408725589513779,0.0372626893222332,0.001953125,0.9880726337432861,0.9918301701545715
two_component,leave_one_out,0.0,1.35,0.01957637071609497,0.10756739974021912,0.0517306923866272,0.001953125,0.9880726337432861,0.9918301701545715
two_component,circular_grid,0.0,1.35,0.014823198318481445,0.10340683907270432,0.03753674030303955,0.001953125,0.9880726337432861,0.9918301701545715
two_component,circular_refined,0.0,1.35,0.014724493026733398,0.10273340344429016,0.03709025681018829,0.001953125,0.9880726337432861,0.9918301701545715
two_component,circular_sign_wls,0.0,1.35,0.014724552631378174,0.10273338854312897,0.03709025681018829,0.001953125,0.9880726337432861,0.9918301701545715
two_component,kasai,6.0,0.35,0.09113523364067078,0.09692379832267761,0.13118356466293335,0.0,0.96866774559021,0.9715235233306885
two_component,wls_origin,6.0,0.35,0.039233773946762085,0.04246153682470322,0.058704402297735214,0.0,0.96866774559021,0.9715235233306885
two_component,wls_free,6.0,0.35,0.012010365724563599,0.016467861831188202,0.026337627321481705,0.0,0.96866774559021,0.9715235233306885
two_component,huber_wls,6.0,0.35,0.039233773946762085,0.04246153682470322,0.058704402297735214,0.0,0.96866774559021,0.9715235233306885
two_component,leave_one_out,6.0,0.35,0.044992148876190186,0.05184528976678848,0.07594838738441467,0.0,0.96866774559021,0.9715235233306885
two_component,circular_grid,6.0,0.35,0.0358407162129879,0.04247240349650383,0.06202065944671631,0.0,0.96866774559021,0.9715235233306885
two_component,circular_refined,6.0,0.35,0.03923380374908447,0.04246153682470322,0.058704402297735214,0.0,0.96866774559021,0.9715235233306885
two_component,circular_sign_wls,6.0,0.35,0.039233773946762085,0.04246153682470322,0.058704402297735214,0.0,0.96866774559021,0.9715235233306885
two_component,kasai,6.0,0.8,0.1827431619167328,0.19242089986801147,0.25176340341567993,0.0,0.9863049387931824,0.9876119494438171
two_component,wls_origin,6.0,0.8,0.007088124752044678,0.009099030867218971,0.014659094624221325,0.0,0.9863049387931824,0.9876119494438171
two_component,wls_free,6.0,0.8,0.04895418882369995,0.05198230594396591,0.06889799237251282,0.0,0.9863049387931824,0.9876119494438171
two_component,huber_wls,6.0,0.8,0.007088124752044678,0.009099030867218971,0.014659094624221325,0.0,0.9863049387931824,0.9876119494438171
two_component,leave_one_out,6.0,0.8,0.00639110803604126,0.008455762639641762,0.013738716021180153,0.0,0.9863049387931824,0.9876119494438171
two_component,circular_grid,6.0,0.8,0.005875229835510254,0.009444023482501507,0.011578082107007504,0.0,0.9863049387931824,0.9876119494438171
two_component,circular_refined,6.0,0.8,0.007088184356689453,0.009099002927541733,0.014659112319350243,0.0,0.9863049387931824,0.9876119494438171
two_component,circular_sign_wls,6.0,0.8,0.007088124752044678,0.009099030867218971,0.014659094624221325,0.0,0.9863049387931824,0.9876119494438171
two_component,kasai,6.0,1.35,0.17535442113876343,0.19333036243915558,0.26573681831359863,0.0,0.9930680394172668,0.9936966896057129
two_component,wls_origin,6.0,1.35,0.01082909107208252,0.012682917527854443,0.01904388703405857,0.0,0.9930680394172668,0.9936966896057129
two_component,wls_free,6.0,1.35,0.0437890887260437,0.04757113754749298,0.06547902524471283,0.0,0.9930680394172668,0.9936966896057129
two_component,huber_wls,6.0,1.35,0.01082909107208252,0.012682917527854443,0.01904388703405857,0.0,0.9930680394172668,0.9936966896057129
two_component,leave_one_out,6.0,1.35,0.0134352445602417,0.016261665150523186,0.024524927139282227,0.0,0.9930680394172668,0.9936966896057129
two_component,circular_grid,6.0,1.35,0.011356830596923828,0.012929159216582775,0.02008342742919922,0.0,0.9930680394172668,0.9936966896057129
two_component,circular_refined,6.0,1.35,0.01082909107208252,0.012682954780757427,0.01904388703405857,0.0,0.9930680394172668,0.9936966896057129
two_component,circular_sign_wls,6.0,1.35,0.01082909107208252,0.012682917527854443,0.01904388703405857,0.0,0.9930680394172668,0.9936966896057129
two_component,kasai,12.0,0.35,0.09513749182224274,0.09556865692138672,0.11048536747694016,0.0,0.9708042144775391,0.9711845517158508
two_component,wls_origin,12.0,0.35,0.0401524156332016,0.04153389111161232,0.053391195833683014,0.0,0.9708042144775391,0.9711845517158508
two_component,wls_free,12.0,0.35,0.00974079966545105,0.01185697503387928,0.018578603863716125,0.0,0.9708042144775391,0.9711845517158508
two_component,huber_wls,12.0,0.35,0.0401524156332016,0.04153389111161232,0.053391195833683014,0.0,0.9708042144775391,0.9711845517158508
two_component,leave_one_out,12.0,0.35,0.04652157425880432,0.05208450183272362,0.07302296161651611,0.0,0.9708042144775391,0.9711845517158508
two_component,circular_grid,12.0,0.35,0.0358407162129879,0.04162738099694252,0.05329403281211853,0.0,0.9708042144775391,0.9711845517158508
